Sentence_id	Prior_Emotion	Sentence	Temporal_Distance	Intensity	Duration	Gender	City	Country	Worker_id	Time	Anger	Disgust	Fear	Guilt	Joy	Sadness	Shame
916	Guilt	I felt … when I couldn’t help at my children’s school fair, because I had to work.	W	I	Sh	Fl	Balham	GBR	113	1/9/2019 22:26:44	0	0	0	4	0	1	0
884	Fear	I felt … when I saw a snake on a path I was walking and I have a bad phobia of them. I froze and felt total ….	Y	I	Sh	Fl	Caerphilly	GBR	93	1/21/2019 00:44:30	0	0	5	0	0	0	0
959	Guilt	I felt ... at work by not going upstairs to see if there was washing up that needed doing before I left work.	D	N	Fm	Ml	Bury	GBR	107	1/11/2019 21:27:29	0	0	0	4	0	0	1
663	Anger	I felt … because my computer crashed.	M	I	Sh	Ml	Bristol	GBR	69	1/8/2019 11:19:06	2	0	1	0	0	2	0
1045	Joy	I felt ... when I rescued a dog at the local shelter and he became my best friend.	Y	Vi	Dom	Fl	Caerphilly	GBR	93	1/21/2019 00:42:04	0	0	0	0	5	0	0
888	Fear	I felt … when I watched a series on Netflix about a stalker and then got … in the house on my own.	D	Mi	H	Fl	Oxford	GBR	92	1/21/2019 16:52:56	0	0	5	0	0	0	0
919	Guilt	I felt … because I forgot to buy Christmas presents for a friend.	W	N	H	Fl	Workington	GBR	58	1/7/2019 10:55:38	0	0	0	4	0	1	0
901	Guilt	I felt … when I picked up a coin from the street that I saw someone dropped.	M	Mi	Fm	Ml	Wheathampstead	GBR	72	1/1/2019 17:29:02	0	0	0	3	2	0	0
834	Fear	I felt … when I walked alone at the night and saw that someone was walking after me.	M	I	Fm	Ml	Bristol	GBR	69	1/8/2019 14:44:41	0	0	5	0	0	0	0
813	Fear	I felt … when I went to a haunted house event on Halloween in which we had to walk around a stately home in the dark. There were actors dressed in halloween costume waiting in the dark to scare people as they walked past. At one stage we were required to enter a dark room one at a time and although I knew that they are only actors I felt absolute ….	M	Vi	Sh	Fl	Cambridge	GBR	116	12/31/2018 21:52:43	0	0	5	0	0	0	0
749	Disgust	I felt … when my government was behaving like children in parliament.	D	Mi	H	Fl	Balham	GBR	113	1/9/2019 22:14:25	1	3	0	0	0	0	1
828	Fear	I felt … when the car was stolen.	M	I	H	Ml	London	GBR	102	1/4/2019 06:55:26	4	0	0	0	0	1	0
1002	Joy	I felt ... when my mum won a lot of money on the bingo and she gave me some.	Y	Vi	Dom	Fl	Troon	GBR	55	1/7/2019 19:10:37	0	0	0	0	5	0	0
811	Fear	I felt … when the vehicle I was in got stuck in a ditch in bandit country in South America.	Y	I	Sh	Fl	Shepherds Bush	GBR	90	12/31/2018 18:10:43	0	0	5	0	0	0	0
1117	Shame	I feel ... because I didn't feel sorry for somebody going through a hard time.	M	N	Fm	Fl	Manchester	GBR	83	12/31/2018 17:48:22	0	0	0	3	0	0	2
1178	Shame	I felt ... when a supposed friend of mine punched me in the back while I was bent down to tie a shoelace and, without thinking, I spun and punched him in the chest and, luckily, didn't break his fingers though they swelled up. I felt ... that I had reacted like that but it was an instinct to being punched in such a cowardly way.	Y	Mi	Fm	Ml	Eastbourne	GBR	103	1/11/2019 07:37:49	3	0	0	1	0	0	1
1118	Shame	I felt ... when I looked at my bank statement and saw I would end the year overdrawn again.	D	Mi	Sh	Fl	Shepherds Bush	GBR	90	12/31/2018 18:15:29	0	0	0	0	0	4	1
789	Disgust	I felt … when I had to move my foot quickly to avoid stepping in a pool of vomit.	W	I	Fm	Fl	Shepherds Bush	GBR	90	1/9/2019 22:25:35	0	5	0	0	0	0	0
690	Anger	I felt … when we lost our cat Willow recently because she was mauled to death by two dogs being taken for a walk by three.....scums of the earth, that made me feel …: how someone could do something so cruel.	W	Vi	Dom	Fl	Walsall	GBR	108	1/14/2019 08:20:26	5	0	0	0	0	0	0
938	Guilt	I felt ... for denying to offer my kids what they demanded of me.	D	Mi	Fm	Ml	Johnstone	GBR	78	1/13/2019 17:27:41	0	0	0	4	0	1	0
887	Fear	I felt … when cycling home after a long ride one evening, unaware how dark it had become, and thus relying on some very weak led lights that I'd never tested in complete darkness - I could barely see ten feet ahead of me.	M	Mi	Sh	Ml	Norwich	GBR	68	1/21/2019 16:34:47	0	0	5	0	0	0	0
1116	Shame	I felt ... when I was about seventeen and went on a long car trip with my boyfriend, he ran out of petrol and neither of us had any money so I had to beg money in a services to try to get enough petrol to get us home.	Y	I	Dom	Fl	Bridgwater	GBR	86	12/31/2018 17:06:04	0	0	0	0	0	1	4
1150	Shame	I felt ... when I was stopped for driving over the limit.	Y	Vi	Dom	Ml	Prescot	GBR	63	1/8/2019 12:37:43	0	1	2	0	0	0	2
1043	Joy	I felt ... when my daughter got a really good job enabling her to do what she loves best.	W	Mi	Dom	Fl	Stockton-on-tees	GBR	62	1/20/2019 22:16:09	0	0	0	0	4	1	0
1139	Shame	I felt ... when I ate  my daughter's burger from McDonald and she was upset after that.	W	Mi	H	Ml	Bristol	GBR	69	1/9/2019 07:48:30	1	0	0	4	0	0	0
669	Anger	I felt … when an elderly gentleman came out his house screaming and shouting at my 14 year old daughter when she was doing her paper round, because she dared to bump her bike up on the pavement to deliver the house next doors newspapers. She came home in tears and frightened so I went to his door at 7am and screamed and shouted back at him. No one has a go at my kids!	Y	Vi	Dom	Fl	Troon	GBR	55	1/7/2019 19:01:21	5	0	0	0	0	0	0
1050	Sadness	I felt ... when I heard a family friend who had always been very nice to me died.	D	Mi	Sh	Fl	Shepherds Bush	GBR	90	12/31/2018 18:14:35	0	0	0	0	0	5	0
767	Disgust	I felt … when I saw a man shouting and swearing at his children.	D	I	Fm	Ml	Liverpool	GBR	110	1/12/2019 07:36:10	1	4	0	0	0	0	0
1092	Sadness	I felt ... when it was my uncle’s funeral and he’d died from cancer despite fighting it every step of the way. I felt ... that he knew he was dying and couldn’t do anything about it and he wouldn’t be around to see his granddaughter grow up.	M	Vi	Sh	Fl	Southall	GBR	124	1/14/2019 14:02:30	0	0	0	0	0	5	0
995	Joy	I felt ... when I passed my driving test after the forth attempt.	Y	I	H	Ml	Torquay	GBR	101	1/6/2019 00:46:08	0	0	0	0	4	0	1
765	Disgust	I felt … reading an article about a Trump voter who was angry that he wasn't hurting the people he was supposed to.	D	Vi	Dom	Fl	Shepherds Bush	GBR	90	1/9/2019 22:24:37	2	3	0	0	0	0	0
681	Anger	I felt … when a car cut in front of me on a motorway.	D	I	Fm	Ml	Holywell	GBR	72	1/9/2019 18:40:30	5	0	0	0	0	0	0
1105	Sadness	I felt ... when my father got scammed again.	W	I	H	Fl	Shepherds Bush	GBR	90	1/9/2019 22:34:17	5	0	0	0	0	0	0
1016	Joy	I felt ... when Liverpool beat Manchester United.	W	Vi	Dom	Ml	Liverpool	GBR	110	1/11/2019 19:02:54	0	0	0	0	4	1	0
667	Anger	I felt … when I saw on the news that a guy had been stabbed to death by a stranger on a train and it was in front of his son.	D	I	Dom	Fl	Bridgwater	GBR	86	1/7/2019 16:08:51	2	1	0	0	0	2	0
1179	Shame	I felt ... when Liverpool fans rioted in Brussels.	Y	Vi	Dom	Ml	Liverpool	GBR	110	1/11/2019 07:54:59	4	0	0	1	0	0	0
1138	Shame	I felt ... when I cheated in an exam and I was caught.	Y	I	Dom	Fl	Accrington	GBR	126	1/8/2019 15:57:21	0	0	0	2	0	0	3
684	Anger	I felt … when Crowdflower reduced the payment for work tasks.	D	I	Dom	Fl	Shepherds Bush	GBR	90	1/9/2019 22:22:35	3	0	0	0	0	1	1
1017	Joy	I felt ... when I was on holiday and saw the sea for the first time.	W	I	Sh	Fl	Letchworth	GBR	59	1/12/2019 12:30:15	0	0	0	0	5	0	0
930	Guilt	I felt ... when I could not pay my electric bill reminder as I have no money.	D	Mi	Sh	Fl	Shepherds Bush	GBR	90	1/9/2019 22:29:04	0	0	1	0	0	1	3
831	Fear	I felt … when I was younger, I helped my Father on a building site and I needed to be on a scaffolding platform about 20 feet off the ground. While it wasn't very high, it was very wobbly and that was the first time I had ever had a … of heights. Ever since then, I have not been happy with being high up on anything.	Y	Vi	Fm	Ml	Eastbourne	GBR	103	1/6/2019 06:55:08	0	0	5	0	0	0	0
1112	Sadness	I felt ... after learning that a bomb had gone off in Northern Ireland today he first for a while.	D	I	H	Ml	Saxmundham	GBR	107	1/20/2019 20:29:57	3	0	1	0	0	1	0
798	Disgust	I felt … at my boyfriend because he was kicking a cat.	Y	Vi	Dom	Fl	nan	GBR	54	1/20/2019 20:29:26	3	2	0	0	0	0	0
1083	Sadness	I felt ... when my grandmother died.	Y	Vi	Dom	Ml	Bristol	GBR	69	1/9/2019 10:28:04	0	0	0	0	0	5	0
1036	Joy	I felt ... when I spent time with my kids.	W	Vi	Sh	Ml	nan	IRL	67	1/11/2019 02:12:57	0	0	0	0	5	0	0
1169	Shame	I felt ... when I realised I was boasting about all the holidays I had to look forward to and remembered my best friend wouldn't have any as she couldn't afford it.	M	Mi	Fm	Fl	Troon	GBR	55	1/7/2019 19:14:16	0	0	0	5	0	0	0
1087	Sadness	I felt ... when I watched a sad movie.	W	Mi	H	Ml	nan	IRL	67	1/11/2019 02:13:54	0	0	1	0	0	4	0
770	Disgust	I once felt … when I stepped into some dog excrement on the pavement. It was in the days long ago when people were not expected to clean up after their pets.	Y	I	Fm	Ml	Torquay	GBR	101	1/12/2019 22:31:12	1	4	0	0	0	0	0
1122	Shame	I felt ... that I had promised to make a charitable donation this Christmas instead of buying a particular present for somebody, and never actually got around to it.	W	I	Sh	Ml	Norwich	GBR	68	1/1/2019 10:19:00	0	0	0	3	1	0	1
673	Anger	I feel … when politicians tell me what I should vote for.	W	Mi	H	Ml	nan	GBR	88	1/8/2019 08:21:24	4	1	0	0	0	0	0
464	Anger	I felt … listening to a politician justifying his own self indulgence.	W	N	Fm	Ml	nan	GBR	88	1/2/2019 08:48:27	3	2	0	0	0	0	0
1007	Joy	I felt ... when I found a rare item I had wanted for a long time.	Y	N	Fm	Ml	Bradford	GBR	76	1/8/2019 09:21:49	0	0	0	0	5	0	0
851	Fear	I felt … being approached by an aggressive beggar who refused to listen to my no.	M	Vi	Fm	Fl	Shepherds Bush	GBR	90	1/9/2019 22:26:33	3	0	2	0	0	0	0
951	Guilt	I felt ... when we had to put my mum into a residential home because she couldn't look after herself and was getting confused putting herself in danger	Y	Vi	Dom	Fl	Accrington	GBR	126	1/7/2019 20:52:07	0	0	0	1	0	3	1
800	Disgust	I felt … when I saw a person on the street picking up his nose.	D	Mi	Fm	Fl	nan	GBR	105	1/20/2019 22:18:02	0	5	0	0	0	0	0
883	Fear	I felt … when I was attacked by a big dog, while walking in a park.	W	I	Sh	Fl	nan	GBR	105	1/20/2019 22:19:01	0	0	4	1	0	0	0
1124	Shame	I felt ... when I forgot to take my Christmas present for my sister, I left it at home, and she was generously hosting Christmas Day at her house.	D	Mi	Sh	Fl	Oxford	GBR	92	1/1/2019 11:51:19	0	0	0	4	0	1	0
862	Fear	I felt … when I rode a rollercoaster at a theme park.	Y	N	Fm	Ml	Bradford	GBR	76	1/7/2019 14:17:54	0	0	4	0	1	0	0
799	Disgust	I felt … when I saw lots of slugs all over our house walls. I had to get rid of them with a dustpan and brush.	W	Vi	Fm	Fl	Stockton-on-tees	GBR	62	1/20/2019 22:11:21	0	5	0	0	0	0	0
908	Guilt	I felt … because my husband had spent a lot of money on buying me a new mobile phone that I had wanted for a long period of time. He had brought it to me for Christmas but I felt … that he had spent so much money on something that I just wanted rather than needing.	Y	Mi	Sh	Fl	Birmingham	GBR	121	1/2/2019 18:25:12	0	0	0	4	1	0	0
1068	Sadness	I felt ... when my husband left me after 16 years and I realised he wouldn't be coming back to me and my children.	D	Vi	Dom	Fl	Newcastle Upon Tyne	GBR	100	1/7/2019 15:04:14	1	0	0	1	0	3	0
497	Anger	I felt … when I had managed to get tickets in order to see the Backstreet boys. I had done lots of preparation in advance including registering on the site and setting an alarm for when the tickets went on sale. I felt … as I logged in at 9am to buy them and by the time the page had loaded they had sold out. When checking other sites some were already being sold for triple the amount which made me … .	M	Mi	Sh	Fl	Birmingham	GBR	121	1/2/2019 18:22:53	3	0	0	0	1	0	1
821	Fear	I felt … when I momentarily lost sight of my son in a shop.	D	I	Fm	Ml	nan	GBR	88	1/2/2019 14:51:26	0	0	5	0	0	0	0
1186	Shame	I felt ... when my mom caught me lying.	Y	Vi	Dom	Ml	nan	GBR	54	1/20/2019 20:38:08	0	0	0	0	0	0	5
999	Joy	I felt ... when we bought a puppy.	Y	Vi	Dom	Fl	Accrington	GBR	126	1/8/2019 15:52:22	0	0	0	0	5	0	0
1082	Sadness	I feel ... when I see the Christmas decorations come down, and know they won't be up again for another year.	D	N	H	Ml	Great Yarmouth	GBR	107	1/8/2019 20:36:56	0	0	0	0	0	5	0
850	Fear	I felt … when my mum was taken into the hospital.	M	Vi	Dom	Fl	Balham	GBR	113	1/9/2019 22:22:37	0	0	4	0	0	1	0
967	Guilt	I felt ... when I told a friend I was ill when I was supposed to be meeting them when I really just wanted a night in front of the tv.	W	N	H	Fl	Caerphilly	GBR	93	1/21/2019 00:43:14	0	0	0	4	0	0	1
452	Anger	I felt … after reading on social media about all the petty crime occurring in my home town at the moment.	D	I	Sh	Ml	Stowmarket	GBR	107	1/1/2019 22:39:37	3	0	1	0	0	1	0
950	Guilt	I felt ... after I ate a whole box of chocolates in secret over Christmas when I was supposed to be sharing them, just because I was greedy.	W	Mi	H	Fl	Bedford	GBR	97	1/7/2019 20:16:03	0	0	0	3	0	1	1
947	Guilt	I felt ... as I forgot my dad’s birthday once when I was younger.	Y	I	Dom	Fl	Bridgwater	GBR	86	1/7/2019 16:44:05	0	1	0	4	0	0	0
1189	Shame	"The last time I felt ... was when I heard Brexit protestors shouting that women MPs and women journalists should be raped for airing their opposing views and it made me ... to be part of ""so-called"" society."	W	Vi	Sh	Ml	Eastbourne	GBR	103	1/21/2019 07:00:59	3	1	0	0	0	0	1
1027	Joy	I felt ... when I knew that I was going back to Florida a year earlier than I thought I would.	W	Vi	Dom	Fl	Troon	GBR	55	1/7/2019 19:11:08	0	0	0	0	5	0	0
733	Disgust	I felt … when I put my thumb into a mouldy potato when starting to prepare dinner.	D	Vi	Fm	Ml	Norwich	GBR	68	1/1/2019 10:26:25	0	5	0	0	0	0	0
1155	Shame	I felt ... because Britain voted to leave the EU.	Y	I	Dom	Ml	Liverpool	GBR	110	1/11/2019 07:56:14	2	0	0	0	2	1	0
675	Anger	I felt … when the referee awarded a penalty against my football team when there was no question it was a clear challenge.	D	Mi	H	Ml	Prescot	GBR	63	1/8/2019 12:14:54	4	0	0	0	0	1	0
964	Guilt	I felt ... when I was blamed for a problem at work (I was not at fault).	Y	Vi	Dom	Ml	Ipswich	GBR	91	1/20/2019 19:25:33	4	0	0	0	0	1	0
832	Fear	I felt … because I had to give a presentation at work.	M	Vi	Dom	Fl	Cardiff	GBR	93	1/6/2019 08:56:36	0	0	5	0	0	0	0
1079	Sadness	I felt ... when I lost a cherished piece of jewellery I was given by a relative.	Y	I	Dom	Fl	Accrington	GBR	126	1/7/2019 20:45:31	0	0	0	0	0	5	0
704	Anger	I felt … when I read a report of suspected Chelsea football club supporters chanting anti-semitic chants and sexually abusing female passengers on a UK train as no rail passengers should be subjected to such animals and it made me feel even more … when I realised that they will likely never be caught and punished and so they will continue with their despicable and cowardly behaviour.	D	Vi	Sh	Ml	Eastbourne	GBR	103	1/9/2019 06:20:42	4	1	0	0	0	0	0
803	Disgust	I feel … when I eat some out of date food.	M	N	Fm	Ml	nan	GBR	88	1/21/2019 16:00:31	0	4	0	1	0	0	0
1066	Sadness	I feel ... because I read this blog post but I’m not in the situation to be able to help the person. They were going through a really hard time.	D	Mi	Fm	Fl	Leven	GBR	99	1/5/2019 11:19:53	0	0	0	0	0	5	0
715	Anger	I feel … when I go to the local nature reserve and find a car dumped there half in a ditch.	D	I	Sh	Ml	Saxmundham	GBR	107	1/20/2019 20:23:50	5	0	0	0	0	0	0
788	Disgust	I felt … that some of my fellow country men treat refugees as if they are not humans.	W	I	Sh	Fl	Balham	GBR	113	1/9/2019 22:20:04	1	3	0	0	0	0	1
687	Anger	I felt … when I found out that my partner had been cheating on me, and even had children with someone else. She also didn’t know that I existed which only exasperated the situation and made me feel even more …	Y	Vi	Dom	Fl	Crewe	GBR	89	1/12/2019 18:53:23	5	0	0	0	0	0	0
689	Anger	I felt … when I was watching a horror movie but my wife made me feel … me by saying that watching a horror movie attracts satanic possession. And I felt serious … because of that.	D	Vi	Sh	Ml	Johnstone	GBR	78	1/13/2019 15:14:13	0	0	4	0	0	1	0
676	Anger	I felt … once when a customer at work was really rude and started shouting at me that I wasn't competent enough to do my job even though I did the task correctly and he was incorrect - he was just angry because he lost a hand of poker and was looking for someone to blame.	W	I	Fm	Fl	Wallasey	GBR	117	1/8/2019 16:22:12	3	0	1	0	0	1	0
738	Disgust	I felt … when I watched my partner eating his Christmas dinner because he ate like an animal who'd not seen food for a week.	D	Mi	H	Fl	Bedford	GBR	97	1/2/2019 15:03:55	0	5	0	0	0	0	0
752	Disgust	I felt … when there was a couple in the next caravan to me on a caravan site. When they opened their caravan after the winter season it was full of flies.	Y	Mi	Sh	Fl	Bridgwater	GBR	86	1/7/2019 16:12:25	0	5	0	0	0	0	0
991	Joy	I felt joy ... I found a book I had been looking for, for a long time and then the person I was with offered to buy it s a Christmas present.	W	I	Dom	Ml	Prescot	GBR	63	1/3/2019 12:20:10	0	0	0	0	5	0	0
717	Anger	I felt … when my neighbour started to throw rubbish in my garden for no reason.	D	Vi	Dom	Fl	nan	GBR	105	1/20/2019 22:20:59	5	0	0	0	0	0	0
996	Joy	I felt ... when I got my rescue cat.	M	Vi	Dom	Fl	Cardiff	GBR	93	1/6/2019 08:58:31	0	0	0	0	5	0	0
989	Joy	I felt ... when I opened my Christmas presents and I had got everything that was on my list.	D	Vi	Dom	Fl	Bedford	GBR	97	1/2/2019 15:07:33	0	0	0	0	5	0	0
954	Guilt	I felt ... when I took my Dad's scissors from his drawer when I was not supposed to.	Y	I	Dom	Fl	Ely	GBR	62	1/9/2019 10:57:17	0	0	0	5	0	0	0
877	Fear	I felt … when walking home in the dark.	D	Mi	Fm	Fl	Liverpool	GBR	110	1/11/2019 19:05:35	0	0	5	0	0	0	0
1184	Shame	I felt ... when I had too much to drink in a pub, fell over and had to go to hospital.	Y	Vi	Dom	Ml	Rhuddlan	GBR	95	1/20/2019 17:24:42	0	0	0	0	0	0	5
915	Guilt	I felt … because I broke the rules.	D	Mi	Fm	Ml	Bristol	GBR	69	1/9/2019 10:23:00	0	0	0	5	0	0	0
677	Anger	I felt … when Liverpool FC lost against Wolves.	D	Mi	Fm	Ml	Liverpool	GBR	110	1/8/2019 18:56:58	1	0	0	0	1	2	1
1091	Sadness	I felt ... because I did not get active members to work on my website.	D	Vi	Dom	Ml	Johnstone	GBR	78	1/13/2019 17:30:33	1	0	0	0	0	4	0
708	Anger	I felt … when the swagbucks site was taking forever to access. It’s been a pain to use all day. It's not other ones it's swagbucks. Either they haven't enough bandwidth because they're cheap or they're being odd, either way its pissing me off.	D	Mi	Sh	Fl	Leven	GBR	99	1/10/2019 14:06:29	5	0	0	0	0	0	0
721	Anger	I felt … when I forgot to put on the yogurt maker even though I looked at it and had just said I wanted to put  it on. I felt … with myself.	D	I	Fm	Fl	Leven	GBR	99	1/21/2019 14:30:46	3	1	0	1	0	0	0
275	Anger	I felt … when  I was waiting in line at the supermarket and someone cut in front of me.	D	Mi	Fm	Fl	Oxford	GBR	92	1/1/2019 11:47:34	5	0	0	0	0	0	0
1035	Joy	I felt ... when I met up with an old friend that I hadn’t seen for years.	M	Vi	Dom	Fl	Balham	GBR	113	1/9/2019 22:41:58	0	0	0	0	5	0	0
679	Anger	I felt … when we were charged by a care home for the three months after my father had died, even though we had emptied his room the day after his death.	Y	Vi	Dom	Fl	Ely	GBR	62	1/9/2019 10:42:27	5	0	0	0	0	0	0
787	Disgust	I felt … at seeing the amount of rubbish floating in our rivers recently.	D	Mi	Fm	Ml	Norwich	GBR	107	1/9/2019 21:04:46	0	5	0	0	0	0	0
943	Guilt	I felt ... when I was given far more than the correct change in a shop, and didn't alert the shop assistant to her error.	Y	I	Fm	Ml	Norwich	GBR	68	1/7/2019 09:59:37	0	0	0	5	0	0	0
1191	Shame	I felt ... when I found out I was working for a short wile for someone who was involved in tax evasion.	Y	Mi	H	Fl	nan	GBR	105	1/22/2019 06:57:54	3	0	1	1	0	0	0
912	Guilt	I felt … when I took an item out of a shop without paying for it.	Y	I	H	Ml	Torquay	GBR	101	1/6/2019 00:44:15	0	0	0	3	0	0	2
751	Disgust	I felt … when I was taking my children for a walk and a big fat, man started being abusive towards us.	M	I	Sh	Fl	Workington	GBR	58	1/7/2019 10:57:14	1	1	3	0	0	0	0
672	Anger	I felt … because I made a mistake and ended up losing quite a lot of money on a business deal that I should have known wasn't a good way of investing.	D	Vi	Dom	Fl	Accrington	GBR	126	1/7/2019 20:28:16	2	0	0	0	0	1	2
1109	Sadness	I felt ... when my parents spent the entire day arguing. It made me sad because they used to get on so well, and now all they ever do is argue or complain about things each other are doing and expect sympathy from everyone else over it when they’re causing it themselves by being unwilling to compromise over anything, from something as small as where their cups are placed on a table.	D	Vi	Dom	Fl	Crewe	GBR	89	1/20/2019 17:06:57	1	0	0	0	0	4	0
866	Fear	I felt … when I folded up my washing from the washing line and picked up the pile to take it inside and a huge spider ran out from the washing and on to my arm.	M	Vi	Fm	Fl	Bedford	GBR	97	1/7/2019 20:11:22	0	0	5	0	0	0	0
746	Disgust	I felt … when I saw a woman pissing on the street.	M	I	H	Ml	Bristol	GBR	69	1/8/2019 11:25:45	0	5	0	0	0	0	0
796	Disgust	I felt … when I saw a bird being mistreated when on holiday.	Y	I	Fm	Ml	Ipswich	GBR	91	1/20/2019 19:23:19	3	0	0	0	0	2	0
730	Disgust	I felt …  because I was eating a bag of pistachio nuts when I realised that one of them tasted bad. I took it out of my mouth and realised it was black and that it must have gone bad. I then noticed that it had a dead maggot inside it. I felt such … that I had been chewing it that I felt sick for hours. So gross.	W	I	Sh	Fl	Cambridge	GBR	116	12/31/2018 21:58:09	0	5	0	0	0	0	0
910	Guilt	I feel … when I remember being part of a group of children who verbally bullied another child in middle school.	Y	N	Fm	Ml	Bradford	GBR	76	1/3/2019 13:36:44	1	0	0	1	0	0	3
771	Disgust	I felt … working in the street seeing faeces of dogs. The owners should take care of them but are being so lazy and neglected, that is terrible.	D	Mi	Fm	Ml	Johnstone	GBR	78	1/13/2019 17:23:14	1	4	0	0	0	0	0
670	Anger	I felt … when my friend stole my book.	Y	Vi	Dom	Ml	Dagenham	GBR	54	1/7/2019 19:39:08	5	0	0	0	0	0	0
978	Joy	I felt ... because my child loved their Christmas gift so much they were almost in tears of joy.	D	Vi	Sh	Fl	Workington	GBR	58	12/31/2018 22:16:45	0	0	0	0	5	0	0
1187	Shame	I felt ... when my dog started being too assertive with another dog, so I had to take him home early.	D	N	Fm	Fl	Stockton-on-tees	GBR	62	1/20/2019 22:18:17	0	0	2	1	0	0	2
720	Anger	I felt … when I wasn't well, no one else in my household did anything to help around the house and just left me to it.	D	I	Sh	Fl	Bedford	GBR	97	1/21/2019 12:54:15	2	0	0	0	0	3	0
955	Guilt	I felt ... because I looked around my neighbours ornaments and photo frames when they asked me to get a key for them to give to the porter.	D	Mi	Fm	Fl	Shepherds Bush	GBR	90	1/9/2019 22:30:14	0	0	0	4	0	0	1
735	Disgust	I felt … when I bit into an apple and it was rotten in the middle.	W	I	H	Fl	Oxford	GBR	92	1/1/2019 11:48:14	0	5	0	0	0	0	0
921	Guilt	I felt ... when I had an affair and told my husband it was only online and that I’d never met the man in question.	Y	Vi	Dom	Fl	Troon	GBR	55	1/7/2019 19:09:16	0	0	0	3	0	0	2
1132	Shame	I felt ... when I remember being part of a group of children at school who verbally bullied another child.	Y	N	Fm	Ml	Bradford	GBR	76	1/3/2019 13:36:04	0	0	0	2	0	1	2
1182	Shame	I felt ... because I had put on weight and my work trousers didn't fit.	Y	I	Sh	Fl	Cheltenham	GBR	58	1/20/2019 14:52:02	0	3	0	1	0	1	0
1025	Joy	I felt ... when my daughter was born as we had been trying for years.	Y	Vi	Dom	Fl	Bridgwater	GBR	86	1/7/2019 16:25:35	0	0	0	0	5	0	0
797	Disgust	I felt … when cleaning the rubbish from mum's cousin's front garden after passing people had thrown it in.	D	Mi	H	Ml	Saxmundham	GBR	107	1/20/2019 20:20:10	4	1	0	0	0	0	0
1006	Joy	I feel ... hearing my son’s laugh.	D	Vi	Fm	Ml	nan	GBR	88	1/8/2019 08:25:48	0	0	0	0	5	0	0
1167	Shame	I felt ... when I started eating a box of Christmas fudge, and ate the whole thing, after a pizza.	W	Mi	Sh	Fl	Oxford	GBR	92	1/7/2019 16:31:56	0	0	0	2	0	0	3
867	Fear	I felt … when a horse bolted with me, the saddle slipped and I could see I was going to get badly injured when I would eventually fall off.	Y	Vi	Fm	Fl	Accrington	GBR	126	1/7/2019 20:50:19	0	0	5	0	0	0	0
726	Anger	I felt … because I had to pick up work for a colleague that just ignored a colleague and wouldn't reply to me either.	D	Mi	Sh	Fl	Oxford	GBR	92	1/21/2019 16:51:31	4	1	0	0	0	0	0
1166	Shame	I felt ... when my husband told all his friends that it was my fault we had split up and told people a secret we had.	W	Mi	Fm	Fl	Newcastle Upon Tyne	GBR	100	1/7/2019 15:08:41	5	0	0	0	0	0	0
1176	Shame	I felt ... when I has a clothing malfunction, which resulted in showing more of myself than I wanted to.	Y	I	Sh	Fl	Balham	GBR	113	1/9/2019 22:44:36	0	0	0	0	0	0	5
993	Joy	I felt ... when my son was born.	M	Vi	Dom	Ml	London	GBR	102	1/4/2019 06:57:28	0	0	0	0	5	0	0
759	Disgust	I felt … when I saw some food that had gone bad.	Y	N	Fm	Ml	Bradford	GBR	76	1/8/2019 09:21:36	1	4	0	0	0	0	0
702	Anger	I felt … because my boiler wouldn't work.	W	I	Sh	Ml	Liverpool	GBR	110	1/8/2019 18:58:10	5	0	0	0	0	0	0
740	Disgust	I felt … when I saw a news article about a dog being abandoned by his owner in a road. The owner was then seen speeding off and the dog ran after him. I felt … that someone could treat an animal that way. It made me feel such … I couldn't finish reading the article.	D	Mi	Fm	Fl	Birmingham	GBR	121	1/2/2019 18:28:46	2	0	0	0	0	3	0
213	Anger	I felt … when I saw a small bunch of drunk young guys taunting a homeless person late one evening in the city.	W	Vi	Fm	Ml	Norwich	GBR	68	1/1/2019 10:27:53	3	0	1	0	0	0	1
1190	Shame	I felt ... one night when I was younger, I went out for a night drinking with a friend and I ended up dancing and kissing a girl in a club, despite the fact I already had a girlfriend, and I felt so much ... the next couple of days that I broke up with my girlfriend the next time we spoke.	Y	Vi	Dom	Ml	Eastbourne	GBR	103	1/22/2019 06:22:41	0	0	0	3	0	0	2
1052	Sadness	I felt ... when the care home called me to let me know that my grandmother was sick.	D	I	Dom	Fl	Workington	GBR	58	12/31/2018 22:16:19	0	0	2	0	0	3	0
1067	Sadness	I felt ... when my mother passed away.	Y	Vi	Dom	Fl	Cardiff	GBR	93	1/6/2019 08:59:06	0	0	0	0	0	5	0
1188	Shame	I felt ... when I realized I'm 49 years old and not achieved anything useful in my life.	W	Vi	Dom	Fl	nan	GBR	105	1/20/2019 22:26:22	0	1	0	0	0	2	2
795	Disgust	I felt … when I saw dog faeces on the pavement.	D	N	Fm	Ml	Rhuddlan	GBR	95	1/20/2019 17:19:33	0	5	0	0	0	0	0
662	Anger	I felt … when some children were teasing my daughter and being mean to her saying she is fat and she speaks funny.	M	Mi	H	Fl	Newcastle Upon Tyne	GBR	100	1/7/2019 15:05:02	5	0	0	0	0	0	0
347	Anger	I felt … when I saw an older child pick on my own son.	Y	Vi	Sh	Fl	Ely	GBR	62	1/1/2019 20:05:35	5	0	0	0	0	0	0
